comment,star
"Giao hàng siêu tốc luôn á :)) cây chắc chắn, package siêu chắc luôn, 10đ. Mỗi tội cái mức cuối khi dựng vô thì hơi lỏng lẻo",4
"Sản phẩm tốt, shop phục vụ tốt, phản hồi khách hàng rất dễ thương. Nhưng mà so với giá tiền thì hơi mắc ở ngoài thị trường 20,30k tại vì tôi thấy chất liệu sản phẩm cũng như nhau",4
Đợi mãi mới đc giao dù ở cùng HCM. Khá ok nên đánh giá 4* cho shop. Chất lượng thì dùng thời gian mới biết đc ok k! Oánh giá tiếp ….,4
Giao hàng nhanh. Đóng gói sản phẩm chắc chắn. Sản phẩm cũng tạm.,4
"Sản phẩm ok, nhưng sao mình thấy không chắc chắn bằng cái 140k bạn mình mua, với mình mua cái kệ 180k mak sao hk đc túi vải dị 🤧🤧🤧",4
"Thấy cũng được mà hơi nhỏ so với laptop 15.6 inch, hi vọng chắc chắn, sài thử thời gian mới biết",4
Khá chắc chắn  sản phẩm dùng khá ổn shop giao mặc dù chậm nhưng chấp nhận đc,4
Giá không chắc bằng mình nghĩ nhưng mà cũng khác okkkkkkkkkkk,4
"Dịch nên đợi hàng hơi lâu xíu, lúc nhận hàng thì thấy nhỏ nhắn nhưng để vào laptop thì chắc chắn",4
"Đóng gói cẩn thận, di chuyển bất tiện vì không có mối gài chống chân cố định dễ bị tuột lủng lẳng, dùng cho ipad hoặc laptop đều okay, làm bằng nhôm, săn sale rồi vẫn còn thắc đắt",4
"đóng gói cẩn thận, hơi rung lắc nhưng với laptop 13"" thì xài ổn",4
Sản phẩm ok những cảm thấy chưa thật sự chắc chắn lắm ở phần lắp ráp,4
"Sản phẩm nhìn đẹp nhưng lại bị tróc sơn 1 ít. Sản phẩm so với máy vi tính 17"" thì hơi bé nhưng xài ổn. Kèm theo túi dễ dàng mang đi. Giao hàng mùa dịch vậy là ok.",4
Đóng gói sản phẩm khá chắc chắn. Giao đúng mẫu. Chất lượng sản phẩm khá tốt. Shop nhiệt tình chu đáo.,4
"Tuy hơi lỏng lẻo, không chắc chắn lắm, dịch qua dịch lại phải hạn chế nhưng tổng thể thì khá okke. Xài tầm 1 tuần thì gặp pk sự cố, vấn đề gì👍🏻👍🏽",4
Sản phẩm cũng tương đối ổn mặc dù mình vẫn thích thiết kế làm sao cho có độ trải ngang ra để cân laptop hơn là chỉ có thể điều chỉnh cho cao/thấp.Thêm nữa là sản phẩm hơi xước và bong tróc nhiều,4
"Hàng tốt, chất lượng ok, sẽ ủng hộ nếu mua thêm . Đóng gói sản phẩm tốt",4
"Đóng gói okie, giao hàng nhanh, nhưng sp không chắc chắn lắm, hơi lỏng lẻo, gia công đường nét k tốt bằng 1 chiếc giá đỡ mình từng mua với giá tương đương trên tiki",4
"Sản phẩm chất lượng ổn, xứng đáng với giá tiền. Nhưng shop giao 4 con ốc thì 1 con ko dùng đc, ko phải ốc của giá kê.",4
"Một vài chi tiết ko được phẳng, mịn lắm. Lần sau chắc chon ver cao hơn cho ổn hơn tý.
Để đúng khớp khá chắc chắn. Đẹp bàn làm việc, nên mua",4
"Chọn mẫu này chủ yếu vì màu đồng đều nhìn sang xịn hơn chứ nhiều mẫu mã ko rõ khác nhau hơn kém chỗ nào nữa! Mẫu này các khớp khá ok, xếp vào mở ra tương đối mượt! Nấc cuối khá dễ trượt ra hơn các nấc khác! Bao đi kèm mỏng",4
"Hàng y hình , xài được, shop giao hàng nhanh. Ya la ha ya la hố. 🤣",4
"giao nhanh, xài cũng được, mới cầm thấy lỏng lẻo , nhỏ hơn trên hình.",4
"hàng đẹp, nhỏ xinh, MỖI TỘI HƠI BỤI BẨN",4
"Sản phẩm ok, giao nhanh. Nhưng thấy nó không có cố định mà dễ rớt ra khỏi nấc do không có chốt. Để máy lên nhưng khó dịch chuyển.",4
,4
Kê lên thì vẫn thấy hơi lỏng lẻo huhu mong là dùng đc bền 😋😋😋😋😋😋,4
"Chất lượng sản phẩm tốt, có bọc lớp nhung bên ngoài tuy hơi mỏng nhưng ok. Máy mình 12’ nhưng nhìn hơi hẹp",4
Xài cũng được nhưng hơi nhỏ so vớ lap 15.6 inch. Shop đóng gói chắc chắn và giao hàng nhanh.,4
"Sản phẩm hơi lỏng lẻo, sử dụng cho laptop 14icnh, 1kg3 tạm ổn. Có bao đựng sản phẩm kèm theo",4
"Ngồi đỡ mỏi cổ, mua cái thứ 2 rồi! Shop gói hàng nhanh nhưng vận chuyển hơi chậm! Sp giống hình! Không có hình",4
Ảnh và video mang tính chất nhận tim. Chất lượng sản phẩm tốt.,4
Khá nặng. Giao nhanh. Dùng cũng ổn nhưng giá này thì mình thấy đắt,4
"giá kệ tốt, đúng chất lượng nhưng có một phần hơi lỏng ở các khớp kệ",4
"Giao hàng khá lâu, sp hơi lỏng phù hợp vs giá tiền",4
Bị lệch nhẹ. Chỉ dùng cho macbook được thôi. Lap to dùng bị chênh. Mọi người lưu ý khi mua,4
Hàng chất lượng phù hợp giá tiền! Ổn!,4
"sản phẩm thì rất tốt, đã vote 5 sao. Nhưng tự nhiên shop block luôn mình, h muốn mua thêm ko đc, ko hiểu đc",4
"Vít vào giá đỡ bị lệch phải lấy giấy chèn vào tgian ship hàng nhanh, đóng gói đẹp chắc chắn",4
"Hàng đẹp, chắc chắc. Có điều shipper bỏ nhầm hòm thư mà cũng ko báo là sẽ bỏ hòm thư. Làm báo lên shopee là mất hàng. Shopee nói là đã hơn 3 ngày kể từ khi có trạng thái đã giao hàng thành công, nên shopee không giải quyết. May có shipper liên hệ lại mới biết bỏ nhầm hòm thư.",4
"Chắc chắn nhưng mà chỉ độ nâng hơi bị lệch
Btw, ủng hộ NCT vào ngày 14/12 nha mn",4
Ngót nghét gần 2 tháng giao hàng cho mùa dịch ạ. 🥲 Khung chắc chắn như mô tả nhưng màu xấu hơn mong đợi xíu ạ.,4
"Hàng có đôi chỗ bị xước lúc mới nhận, tạm chấp nhận. Các khớp đỡ lúc dựng lên có chút lỏng lẻo. Tổng thể đánh giá 8/10.",4
"Dùng cho laptop 15.6 vẫn ổn, phù hợp cho bạn nào dùng phím rời như mình, chỉ để cố định thì rất ok. Túi vải đựng SP chỉ làm cho có, hơi lởm. Nếu bạn nào muốn dùng chân đế mà ko có phím rời thì nên mua loại xịn hơn 350k cho chắc chắn hơn. Nói chung ổn với nhu cầu của mình.",4
"Không hoàn toàn chắc chắn, có cảm giác lỏng lẻo chút, chắc do nhiều khớp nối nên như vậy. Khung nhôm dày dặn, chịu lực tốt, chắc đứng cả người không sao.
Mình laptop 15in nên không vừa, chỉ chống đến giữa laptop, cũng may máy khung cứng nên có thể k sao, nhưng không ứng ý với kích thước nhỏ thế này",4
"Sản phẩm như hình, có cái đế cao su bị trầy nhẹ",4
"Laptop 14 inc , nhận sét sơ bộ khá chăc chắn , lúc mở ra thấy hơi lỏng lẻo sợ nó ko ổn, mà đặt lap lên rồi thi ok. 
Có vế tỳ khá sâu ngay mép tỳ tay vs kê máy lên như hình 1 mjnh ko hiểu ly do vì sao. Nhưng nhận nguyên hộp, mấy bưa hết dịch phải kiếm giấy mài bớt . Tính cho 5 s mà có vết tỳ 4s nhé",4
"Tạm ổn. Nâng được con lap Gaming 2.5kg. Có điều khấc giữ bị nứt như sắp gãy. Không hài lòng mỗi chỗ đấy, còn lại với giá tiền vậy thì kh trông đợi gì hơn.",4
,4
,4
,4
"Giao hàng khá nhanh, đúng sản phẩm, màu xinh, tuy nhiên 1 bên chân bị lỏng lẻo, để lap lên thì oke nhưng nếu k để lap thì cứ bị lỏng, rất khó chịu",4
rất đẹp giao hàng cunx khá nhanh có điều ko được chắc chắn lắm a,4
"Hàng oke nhưng shipper rất nhái, giao hàng chẳng gọi gì cứ thế quăng hàng vào nhà",4
"Chất lượng ok, giao hàng quá lâu,  đặt cùng lúc mà đơn ở HN còn giao nhanh hơn đơn hàng này 1 ngày.",4
"Sản phẩm ko chắc chắn, hai thanh chống không khớp với lỗ phía dưới.",4
Giá đỡ khá tốt. Nặng đẹp. Giao hàng nhanh. Nhưng cho 4 sao vì kê nất thấp nhất bị bật,4
"Mình đã mua sản phẩm từ shop và rất ưng ý nên mới đặt tiếp. Nhưng lần này mình lại nhận đc sp lỗi Tuy ko ảnh hưởng quá lớn, do thanh chắn không đủ độ dài để dựng lap ở mức thấp nhất. Mình vẫn thấy thấy vọng, nếu shop ko đủ hàng có thể huỷ đơn hoặc giao nếu nhận được sự đồng ý của mình.",4
"Trước đó mình đã đặt hàng của shop và rất hài lòng. Nhưng lần này cùng với loại hàng đó, mình nhận được hàng khác với kết cấu và 1 khuyết điểm rất lớn là thanh kê không đủ dài để chống ở nấc thấp nhất. Cảm giác như sản phẩm bị lỗi, thực sự rất thất vọng",4
"Giao lâu, hơn 10 ngày, k có chốt nên nếu lỡ tay nhấc đế lên khấc bung ra luôn, chứ k cố định được khấc mình đang dùng",4
"Hai đế không cân hơi bập bênh nên mình phải kê thêm 1 miếng giấy để lót. Cứng cáp, hoàn thiệt tốt",4
"Sản phẩm trông khá đẹp. Mình mua loại PL1 cảm thấy khá vừa với laptop của mình, mặc dù có đôi chỗ còn lỏng lẻo nhưng giá tiền khá phù hợp nên mình cảm thấy khá ưng sản phẩm. Được thêm nữa là chủ shop có cả thư cảm ơn và tặng túi bao đựng nên khá ưng ý.",4
Máy tui lúc mở lên cạ phần trên của giá nên hơi trầy mong là shop bao hết thanh đỡ để phần rìa k bao hơi nguy hiểm cho những loại máy có phần nắp dư còn sản phẩm thì tốt,4
"Hàng oke, giao lẹ, bị cái là giao lộn địa chỉ nhưng mình book đúng và phải bị phát sinh thêm tiền ship :))))",4
"Giá đỡ mình bị trầy hơi nhiều, cảm giác như đồ bị cũ nên thấy hơi buồn.",4
Sản phẩm hơi lỏng lẻo một chút nhưng đúng với trong hình và sử dụng ổn,4
"Tạm ổn , nhìn có vẻ lỏng lẻo nhưng để lap lên cũng khá chắc chắn",4
"Ốc vít xộc xệch khi xếp lại, nhưng khi xếp vô vị trí khung đỡ thì dùng khá ổn.",4
"Cứng cáp tốt nhưng gia công còn xước đen chưa đẹp lắm , hơi buồn tí 
Ok Súi",4
"Sản phẩm giao đúng mẫu, thời điểm dịch mà giao hàng nhanh. Sản phẩm cảm thấy hơi yếu, bị lỏng. Mùa dịch có hàng như này là cảm thấy hài lòng.",4
1 cái Chân cây chống hơi lỏng :))) mn nên cân nhắc mua loại tốt nhất,4
"Hơi ọp ẹp xíu, dễ bị bung miếng chống trượt",4
"Khá chắc chắn, nhưng độ hoàn thiện chưa cao. Hai bên chưa cân xứng lắm",4
ưdsedfasfadasdadasdasdasdasdsad,4
"giá đỡ cứng cáp, hơi nhẹ tay nhưng chống khá chắc chắn",4
"Khớp hơi lỏng lẻo, nhôm dày bản.Tặng kèm túi vải",4
Hàng chất... lượng quá shop ơi.... khỏi phải khum khi làm việc với laptop.... latop 15.6 in ngoan lành cành đào.....,4
"Sản phẩm ổn tuy hơi xước xíu
Nhưng có nhân viên giao hàng ko thân thiện lắm",4
"Giao hàng nhanh.
Đóng gói cẩn thận, spham như giới thiệu ",4
Hơi nhỏ so với lap 15in,4
"Sản phẩm tản nhiệt tốt, được bao bọc chắc chắn. Tuy nhiên không giống như mình tưởng tượng, có vẻ nó hơi lỏng lẽo phần chân.
Hình ảnh chỉ mang tính chất nhận xu.",4
"Đóng gói chắc chắn chưa dùng nên không biết, hình ảnh mang tính chất nhận xu",4
"Sản phẩm chắc chắn,  giống y hình . Đóng gói chắc chắn và giao hàng nhanh",4
hơi chênh một chút chíu nhưng cũng ổn```````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````,4
Chất lượng sản phẩm tuyệt vời tuy nhiên hai khớp không cân nhau lắm,4
"Giao Hàng nhanh
Đúng màu 
Lần đâu mua nên ko biết chất lượng như nào
Video ko liên quan",4
"Hình ảnh chỉ mang tính chất nhận xu, nhưng mà kệ chắc chắn nên mua.",4
"sử dụng ok lắm nhma hơi lỏng lẻo với kh dc chắc lắm lúc mở ra thử mình hơi mạnh tay tí nên gãy mất tiêu:(  
(ảnh với vid lấy xu th ah)",4
Sp ok,4
Dùng ok,4
"Túi đựng dễ bị tróc lắm luôn.
Kệ thì OK.",4
Giá kê ngon nhưng mà bị tróc 1 số chổ nên nhìn như đã qua sử dụng rồi,4
"Sản phẩm khá tốt, nhưng hơi lỏng lẻo, chốt cuối ko đỡ đc",4
"Giao hàng nhanh, đầy đủ hàng. Chất lượng bình thường, ko cứng cáp lắm",4
Giao hàng nhanh nhận hàng sau 1 ngày. 1 đế bị lỏng không ngang bằng nhưng để mặt bàn thì cũng tạm ổn nên trừ 1 sao. Xin lỗi vì hình ảnh không liên quan.,4
"Giao hàng nhanh, chất lượng tốt, hôm qua đặt hôm nay đã có. Giao hàng nhanh, chất lượng tốt, hôm qua đặt hôm nay đã có.",4
Cu Chi SOC ngâm hàng hơn 1 tháng,4
Cũng tạm chấp nhận vì mức giá như vậy,4
Còn hơi lỏng một tí,4
giao hàng hơi lâu:(((,4
"Shop phục vụ tốt, lắng nghe khách hàng.",4
đáng mua,4
Sản phẩm có vài vết trầy,4
Màu đen không ngon bằng màu nhôm,4
Ndndnxndnnnxndnxndjdjdjdjdjfnfnfnfnbdndndndndndnbdndndndndnndndb,4
Tốt,4
Hơi bé,4
,4
"Sử dụng ổn, giao hàng hơi chậm nên cho 4s thôi",4
tuy tốt thật nhưng với giá này vẫn hơi đắt,4
"Chất lượng ok, chắc chắn",4
Okie,4
SP như hình,4
khá chắc chắn,4
Ok dùng tốt,4
Hàng giống như trên mạng. Hài lòng,4
N3 xài tốt,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
,4
"Đúng là đặt qua sản phẩm C4 chất lượng khác hẳn từ bao đựng luôn , giá đỡ rất dày, mình xài laptop gaming để lên chắc chắn lắm, lỗi chênh màu anode không đáng kể. Đáng tiền hẳn",5
"Shop đóng gói rất chắc chắn (bọc chống sốc + băng keo) đảm bảo sản phẩm đến tay khách hàng an toàn. Giá đỡ còn full box, test với máy tính Dell 1.79 kg của mình thì đỡ rất ok, k có hiện tượng lung lay gì cả. Nên mua nhé mn",5
"Đã mua 2 chiếc ở đâyyy, cái nào cũng ok hết á. Cứng cáp xịn xò mà rẻ. Mới đặt hqa mà nay giao r tr :) k kịp cbi tinh thần lunn é 😩",5
"Hàng xịn cực kì. Rất đáng tiền, nhôm nhìn bằng mắt rất mượt. Cứng cáp, có lẽ sẽ bền. Giáo hàng nhanh cực kì, vừa đặt chiều qua, sáng nay đã có.",5
"Một con vịt xòe ra hai cái cánh nó kêu rằng hết tiền rồi hết tiền rồi, gặp đồ đẹp nó bì bà bì bõm",5
Đã nhận được sản phẩm và thấy giống như trên hình. Đỡ được laptop rất chắc chắn,5
"Tốt, nên mua, giao hàng hơi lâu, kê lap cao lên khỏi hại khớp cổ+ tăng toả nhiệt máy, chắc chắn không sợ rớt",5
"Hình ảnh chỉ mang tính chất nhận xu thoi nha. Ý kiến riêng của mình là sản phẩm sài êm nha, đóng gói rất là kĩ luôn, đập vô trong mắt là thấy thích rồi đóa, có bao vải ở ngoài của khung đỡ nữa, cảm thấy chắc chắn lắm luôn mặc dù lap của mình là loại nặng kí. Rất đáng mua nha mọi người",5
"Hàng chất lượng không bị móp méo, giao hàng siêu nhanh lun, siêu ưng 👍😋",5
"Shop giao hàng nhanh, đầy đủ. Giá đỡ siêu đẹp nhé, chắc chắn nữa. Cảm ơn shop sẽ mua ủng hộ sau.👍",5
"Có túi đựng nữa mà hong mang theo để chụp, mn nên mua mà dùng nha",5
"Giá đỡ chắc chắn, được gia công khá tốt, cầm nặng tay. Loại này đuọc phủ silicone nhiều nên giữ máy rất chắc. Có điều, mình dùng laptop hp pavilion 15, khi mở máy ra hết cỡ thì phía sau bị cấn như hình. Tuy nhiên vì độ bám tốt nên khi nâng máy lên khỏi chỗ cấn thì cũng ko sợ bị tụt xuống.",5
"Hàng y hình, sịn sò chắc chắn, màu bạc nhìn rất sang, mua sale rẻ",5
"Shop tư vấn kĩ và nhiệt tình lắm.M mua đợt sale nên giá khá rẻ nhưng mà chất lượng thì đỉnh.Shop chuẩn bị nhanh, gói siêu kĩ luôn í có chống sock nên yên tâm.Lúc mở ra bất ngờ vì có hộp rồi túi đựng kèm chu đáo.Kệ chắc chắn,có silicon ở phần tiếp xúc với mặt bàn nên k lo trượt,làm chắc chắn và tỉ mi",5
Giá đỡ khá ổn. K biết có p do mình k biết dùng k nma nó cứ hơi lỏng lỏng ý. Thêm cái là độ dốc min cùng hơi cao :v ( sorry ad),5
"Chất lượng sản phẩm tuyệt vời
Đóng gói chắn chắn, có hộp, có bọc (không cần mua kèm)",5
"Giao hàng nhanh,  gói hàng chắc chắn,  giá đỡ đẹp,   chắc chắn,  đáng mua",5
"Sp tốt chất lượng, giao hàng nhanh. Sẽ ủng hộ tiếp lần sau.. shop tư vấn ok",5
"Xác nhận hàng nhanh, chỉ 3 ngày đã ship tới. Có 1 bên giá bị lỏng lẻo nhưng nhìn chung vẫn khá chắc chắn, để máy lên không chênh không lắc nhiều. Đóng gói cẩn thận, bọc nhiều lớp.",5
